id,mass,x,y,z,vx,vy,vz
326,90.0766,-7.29044,0.60368,-8.32099,0.0432664,-0.0626132,0.0965707
327,95.7516,0.67229,5.12952,-5.88263,0.055172,0.0471021,-0.0800396
328,12.0896,3.69596,7.69426,1.86598,-0.0445695,0.0481112,0.0480795
329,45.4781,0.0815479,8.01265,-7.88083,-0.0560891,-0.0663178,-0.0290234
330,39.4708,9.37467,-1.51843,-6.28963,-0.0340664,-0.0266879,-0.0597881
331,51.3395,-7.03693,7.87206,-0.88545,-0.0587184,0.00300755,-0.0575289
332,35.9447,-3.93428,-6.32315,-0.741061,0.0717893,0.0947138,-0.0650111
333,67.5516,8.61179,-5.66874,-3.0226,0.0493195,-0.0667563,-0.0995952
334,96.3313,3.58481,3.84666,-8.88801,-0.0177721,0.0053785,-0.0490262
335,19.6771,-5.32511,-1.25209,-6.19588,-0.0564285,-0.0387641,-0.0275201
336,87.9251,-0.236922,-8.53898,8.35955,0.00611002,0.0968755,-0.0136604
337,94.1746,-7.69674,7.13763,-9.30655,-0.0897877,0.0333123,0.0622939
338,72.8054,-9.11571,-3.62063,1.49249,-0.0692873,-0.0293354,-0.0478861
339,43.0626,5.30163,-2.36775,4.99781,0.0483232,-0.0843979,-0.0150136
340,66.9475,-7.46441,-8.23376,-1.1618,0.09017,-0.0532,-0.0594228
341,37.9819,0.77402,4.02001,7.12495,-0.0803144,-0.0908882,-0.0522621
342,4.37499,1.46474,-2.05722,-3.11434,0.0794549,-0.00306061,0.0337371
343,23.7183,-0.372391,8.03868,-5.31967,-0.084715,0.00196622,0.0240956
344,86.4026,-2.97466,1.90516,9.54521,0.0327431,-0.0876068,-0.0570248
345,10.792,0.539861,-1.03416,-5.54653,-0.0727187,-0.0308047,0.060412
346,98.7908,4.1058,6.34556,-2.5748,0.0770722,0.061628,0.0702046
347,99.861,7.98764,6.84837,-2.7906,-0.0986162,0.0294711,0.0813468
348,98.4323,-1.074,-0.140778,5.99077,0.00939641,0.0890133,0.031948
349,44.197,-7.31533,-8.75878,-5.61714,-0.0651707,-0.0667267,0.0696321
350,77.1884,2.99744,-6.22798,3.66685,0.0936255,-0.0643195,0.000335501
351,57.4404,-1.18421,5.11811,-2.29709,-0.0713933,0.000273659,0.0557791
352,1.9851,-0.59928,-6.69361,4.79254,0.0173831,-0.0997497,0.0809001
353,45.5253,4.65287,2.64781,3.84429,0.0701007,-0.0864518,-0.0159799
354,2.06241,-8.04259,2.1023,-9.91446,0.0868869,0.0602889,0.0581354
355,2.4654,-4.4703,8.82455,2.32867,0.0906541,-0.0255042,0.0422814
356,55.9787,-1.16819,4.00921,-7.88263,0.0970656,-0.0532146,0.0676501
357,81.6992,-2.72243,2.28278,0.572265,-0.0832335,-0.00297955,-0.07524
358,89.874,-2.82264,2.64253,4.51193,-0.0485123,-0.0481292,0.0328075
359,21.5253,6.03434,6.56055,9.72965,0.0337471,0.0305894,-0.00615346
360,10.1653,1.5307,8.12644,-1.0173,0.0231832,-0.0546357,0.0111277
361,57.3787,-4.83114,7.71446,5.66042,-0.0896023,0.0331582,-0.0121221
362,87.0869,5.28608,-5.83307,4.59379,0.0512795,-0.051366,0.0627688
363,93.0382,9.01882,-2.20916,2.27418,0.0502795,0.0412268,-0.0256551
364,65.6445,6.8323,-8.92234,1.66058,0.0736554,0.0229819,-0.0838356
365,30.1353,-4.31584,3.38781,-3.29731,0.0136597,0.0454478,0.0134618
366,94.2021,-7.84942,-0.47612,-0.372124,-0.0481096,0.0610698,-0.0208176
367,63.7535,7.96546,3.84626,-5.02659,-0.0142595,-0.0051923,-0.0710405
368,85.1531,4.63582,8.73626,2.06868,0.0759735,-0.0447077,-0.0659676
369,45.1951,-7.26203,-2.22889,-9.91057,0.0058929,0.0835972,0.00898242
370,78.8405,-6.38069,-4.00223,7.47714,0.0721915,-0.094326,-0.0456541
371,95.21,5.74355,-2.07416,2.43245,-0.0960548,-0.0729166,0.0791027
372,96.9704,4.83315,4.91424,1.35882,-0.0348728,-0.0589477,-0.0618672
373,73.4709,3.2354,0.689408,-4.1908,0.0534958,-0.0239271,-0.0859998
374,96.84,-3.17849,-7.42606,-0.302951,0.046618,0.0934796,-0.053951
375,50.2991,-8.44592,8.33548,7.02929,0.0324002,0.0693485,0.0327847
376,87.8203,-3.76773,-8.53185,-6.01155,-0.0802065,0.0082425,-0.0645469
377,87.6762,-2.57281,-8.88832,-1.01591,0.0738962,0.0835704,-0.0418319
378,6.52022,-7.77292,-0.322531,-5.10214,-0.0996937,-0.0490421,-0.0848606
379,22.6118,-9.94117,4.70219,9.51693,0.0599438,-0.0321499,-0.0396535
380,8.46742,-5.47918,1.66457,1.91471,-0.0167921,-0.0878633,0.0524813
381,32.8605,-2.92507,2.38942,6.3256,-0.0718299,0.0278968,0.012937
382,57.0919,9.62916,-7.2703,-5.83136,0.00371455,0.0752478,0.0990261
383,18.0482,6.78169,-7.11175,-7.3696,0.0574797,0.050503,-0.0411686
384,39.3449,2.5246,-5.42712,-5.7019,0.0850517,-0.0277799,0.0238442
385,89.966,2.93885,8.74173,-1.00168,0.00640033,0.0107738,0.0926267
386,65.5336,9.77749,8.29197,1.57328,0.0357409,-0.0111157,-0.0858822
387,49.851,-2.26766,0.778822,-6.09961,0.0861512,-0.0122229,-0.0503551
388,93.2378,0.657287,7.46642,4.9621,-0.00153866,0.0774205,-0.057622
389,21.8813,9.87018,-8.88544,0.179656,0.0489921,-0.0637866,-0.0930205
390,82.4688,-9.58459,3.1082,-1.52101,-0.00727037,0.0402436,0.00169213
391,94.915,6.49681,-5.69348,4.08476,-0.0620783,0.00758015,0.00893992
392,88.3787,6.10379,-3.35645,-5.81339,0.0414225,0.022783,0.0309823
393,75.808,9.64633,6.75265,-5.34293,-0.0657797,0.0678506,0.0398463
394,64.5032,7.52602,-3.74043,2.27391,-0.090589,-0.0228635,0.0394575
395,77.3522,3.10764,-7.12418,9.87061,0.0650832,0.0859591,0.0200074
396,74.8688,-0.235505,1.23682,8.55371,0.0131578,0.0471852,-0.042983
397,50.316,-8.4789,-8.54402,-7.33082,0.0533963,-0.049768,0.0746271
398,50.91,7.31505,-8.37752,-1.74759,0.091954,-0.00669361,-0.0957889
399,90.5877,8.80723,8.04557,9.06555,-0.0962681,0.0650507,-0.0476114
400,9.0943,6.11757,-6.68847,4.35531,0.0747842,-0.000920549,0.0449781
401,2.38735,-3.6499,-4.92248,-9.83911,0.080645,0.0698078,-0.0502399
402,88.5057,3.85516,5.1622,6.61219,-0.0398081,-0.0981443,-0.092973
403,30.4509,-1.04328,-7.64892,2.26344,-0.0387234,0.0467787,0.0437212
404,4.40838,5.69648,5.61199,7.293,0.00657359,0.0689211,0.00466815
405,55.2,-7.89729,-2.33726,7.94991,0.0826813,0.00519119,0.00212515
406,37.6431,-2.29888,-5.89567,0.115187,-0.0766117,-0.0790607,0.000586886
407,47.7152,0.678777,8.13686,1.81776,-0.0145062,0.0874666,0.0583103
408,38.0873,0.298168,-8.18916,-9.82883,-0.0697965,0.0441152,0.00121559
409,69.0413,2.02986,5.46464,-8.58887,0.0160869,0.0700837,0.060778
410,32.7266,-3.94185,7.27924,9.36378,0.0917143,0.0624439,-0.00232441
411,10.6276,8.83216,2.71006,7.23183,0.07328,0.0386048,0.0762214
412,78.8618,-0.0589417,3.93682,7.75944,-0.0674819,0.0318097,0.0609326
413,68.234,-2.50685,0.965481,5.37331,0.0210013,0.00871602,0.0511843
414,92.1139,-5.87406,9.81993,7.39721,0.0693054,0.0434853,-0.0861359
415,97.0358,5.76751,4.33231,-4.28612,-0.0556557,0.0509755,0.0742902
416,85.2369,-3.98518,-1.8105,-7.35893,0.0242069,0.00599276,0.0995833
417,14.394,2.03405,-4.53889,9.48634,-0.0795003,-0.0162211,0.0465929
418,83.5212,5.44885,5.34171,1.58983,-0.0500811,0.000338289,-0.0139266
419,70.0868,2.66989,-2.468,-6.76801,-0.076537,-0.0748002,-0.0684827
420,76.9472,-6.48255,2.23383,-6.54933,-0.0351043,-0.00879459,-0.031374
421,33.6037,-7.36719,4.28675,1.69311,0.0245558,0.028835,-0.00694288
422,89.8693,-3.43776,-0.444404,-7.2336,-0.0408293,0.0114129,0.0172989
423,62.6867,-6.64243,2.12184,-8.27357,-0.053195,0.0134495,-0.0213372
424,10.9292,5.44721,1.21492,8.27127,0.0072128,0.0497182,0.0936201
425,40.8838,4.39662,-3.58118,-4.64781,-0.0602864,0.036349,-0.0646056
426,33.2565,4.8666,9.78334,-6.70607,0.0270224,-0.0297876,-0.0683488
427,39.9961,-5.28577,-5.12919,1.18474,0.0810742,0.027889,-0.0242678
428,7.82829,-1.87589,-2.65138,-5.78596,-0.0570588,0.0964872,0.0813042
429,35.3984,5.44398,3.09264,2.81836,-0.0539226,0.0421555,-0.0858196
430,59.4305,-2.81708,-8.07442,7.75215,-0.0762479,0.00283916,-0.0308961
431,9.02132,7.06678,-7.09089,-4.3142,-0.0118441,-0.0677203,-0.0743269
432,31.384,8.53217,7.07733,3.65805,0.0399606,0.0679339,-0.0873775
433,52.9524,4.48577,-8.70612,-0.769875,0.0890548,-0.0559894,-0.0379331
434,24.8201,-2.56509,-8.16928,5.9258,0.0944899,-0.02588,-0.0616849
435,61.467,-9.78439,-0.490433,9.34917,-0.0951284,0.0395612,0.0426365
436,25.4717,-7.35975,-8.58837,2.67938,-0.0736649,-0.0771527,-0.0333745
437,96.4691,3.72916,1.23115,9.95193,-0.0257237,-0.025697,-0.0169265
438,98.4975,7.87655,-0.443896,-7.00564,-0.0505157,-0.058862,0.0672688
439,93.9362,-2.77085,-5.27467,8.16623,-0.0248781,-0.0327471,-0.0584662
440,35.7163,5.13565,-2.56528,-3.75394,0.0362907,-0.0315989,-0.0884705
441,41.6275,4.42834,7.48472,-1.14103,0.0452208,-0.0805066,-0.0910337
442,9.72189,9.19584,4.55965,-9.32063,0.0653491,-0.0810615,-0.00569115
443,41.6893,1.83611,2.14207,-2.01158,0.03604,-0.0205296,0.044025
444,27.2427,0.170921,-6.73982,9.9066,0.00886726,-0.0625606,-0.0118523
445,29.4782,9.33478,-4.57305,-3.17485,-0.0404034,0.0503613,-0.0116417
446,75.9701,-1.03785,4.97659,6.06217,-0.0377938,0.0688054,0.0680855
447,40.5614,-1.10607,-1.54304,-6.67747,-0.000535018,-0.0738504,-0.0227345
448,56.0829,-2.25073,3.37841,4.8423,-0.0696627,0.00709942,-0.0394092
449,64.6701,1.59254,-3.4234,9.37915,0.0672161,-0.0279257,-0.0278376
450,39.3299,9.95587,4.95871,-4.95829,0.00973103,0.051972,-0.0469196
451,16.1367,4.08703,-2.96188,4.80338,-0.0265903,0.0261495,-0.0350976
452,21.0024,3.26528,-0.330516,-6.31597,-0.0526723,0.0639286,-0.00615506
453,92.7662,-4.67465,-3.68859,-8.2042,0.0782367,0.00995022,-0.0612056
454,91.7238,3.50473,-6.0111,-2.19565,0.0119671,0.0713127,-0.0230888
455,44.5482,8.8394,-0.737939,-6.91359,-0.0813282,-0.00452943,0.00198937
456,45.291,5.0924,0.929761,7.30772,0.069205,0.0593491,-0.029051
457,53.5705,-7.02527,8.83887,-1.07432,0.0158671,-0.0283845,-0.092168
458,40.3845,-2.61412,5.22795,1.11493,0.0520866,-0.0274202,0.0895436
459,31.6819,6.81558,-0.908345,-5.59522,-0.0981367,-0.0838908,0.0295733
460,34.0739,5.20545,-6.57694,3.45435,0.00627652,0.0935296,-0.00710053
461,43.6061,3.77545,-9.1189,-8.7241,-0.0327857,0.0283667,-0.0820693
462,34.5864,-1.82623,0.866853,2.74029,0.03975,-0.0876924,0.0411134
463,74.6445,-5.31098,3.37039,-4.75976,-0.018006,0.0738999,0.0231407
464,17.9011,-8.73728,-0.576958,-0.500666,0.0882282,-0.0674012,-0.00273973
465,22.7993,-4.73021,9.02421,-6.12389,0.0748615,0.0877716,0.00196441
466,81.8734,5.46614,0.928802,2.75391,-0.0642133,-0.0590577,0.0182958
467,92.5303,-1.55181,3.2318,9.96119,-0.0315257,-0.0526148,-0.0703357
468,91.7136,-1.60369,-0.950732,9.07484,-0.0477536,-0.0214624,-0.0282733
469,35.4254,7.80362,4.31124,-3.34458,-0.0406726,0.0415379,-0.048112
470,64.1197,-1.98539,-6.71504,3.63412,0.0544965,0.0601401,-0.00676931
471,55.5738,-5.09407,0.914278,4.65045,0.00423246,0.0987441,0.0936993
472,18.0571,1.61021,-9.78209,9.39537,-0.0333221,-0.0312998,0.0513577
473,23.6344,-5.97888,-0.514107,2.3848,-0.0389006,0.00822867,0.000922403
474,66.22,9.10453,9.43833,-6.69629,-0.0541837,0.0307127,0.00616514
475,56.6317,8.50564,-8.98535,-3.09108,0.0464017,-0.0591559,0.0771492
476,66.3764,2.4632,0.458574,-1.14112,-0.0164555,-0.0713523,0.0871159
477,89.1139,-9.22156,5.85996,-4.79972,-0.0322246,0.00329568,0.0156435
478,24.0986,3.17221,2.26632,-7.69551,0.0702802,-0.0889486,0.0456572
479,99.7208,8.16852,9.98111,-3.07277,0.0683902,-0.0530263,0.0895771
480,48.0108,-5.99147,-8.17039,-1.56277,-0.051125,-0.0272037,0.00198455
481,89.2577,7.7878,3.31859,4.36178,0.0115074,-0.0253982,0.0852907
482,46.4701,-2.76688,0.801997,5.39077,0.0580386,-0.0611845,0.0721406
483,7.17336,8.48794,-6.54829,-7.23444,-0.0951282,-0.0735921,-0.0379926
484,30.4555,2.73259,-3.88993,-8.49814,0.00255764,-0.00381799,0.00163893
485,31.105,-3.22608,8.54865,5.14091,0.0997429,-0.0448656,0.0862059
486,42.9186,2.5384,-4.17201,8.91068,-0.0271284,0.0470842,-0.0540397
487,59.1536,-0.242528,4.77325,-8.10787,-0.038435,-0.0794725,0.0516181
488,48.4426,-6.68304,1.07105,0.966986,0.0468974,-0.0721969,0.057382
489,56.3105,3.31774,-6.4096,5.38513,0.081886,-0.0916169,-0.0844792
490,56.5657,-4.09031,9.6738,-7.93541,0.0392841,0.0368744,-0.0945569
491,46.7613,9.98789,1.94654,2.02657,-0.0572461,0.0146814,-0.0737557
492,88.5532,-0.566799,5.37255,-1.78641,0.0415328,0.0430722,-0.0681916
493,7.35038,-5.31406,5.14311,3.46832,-0.090452,-0.0734464,-0.00287326
494,96.9318,7.14328,1.88204,0.982708,-0.0228234,-0.0194425,-0.0779606
495,38.1138,-1.05802,8.83516,6.44465,0.00940595,0.0887091,-0.00797399
496,79.9444,9.77617,-5.46702,1.15527,0.0289133,-0.0121086,-0.0333395
497,10.0736,7.51494,8.72237,-8.91951,-0.0846851,0.0858409,0.0693313
498,14.068,-5.32888,-4.40016,-9.36311,0.0983156,0.0913754,-0.0277585
499,79.0545,-2.00875,8.29369,7.40199,0.0290959,0.0845638,0.0234721
500,91.9463,-7.67523,-9.25408,8.78454,0.0647223,0.0181007,0.0691143
501,53.321,-0.0871055,3.79455,-8.55873,-0.0364501,0.0630135,0.0788774
502,22.7905,0.452393,1.25627,-7.97652,0.0283722,-0.0748526,0.0181112
503,89.726,0.379882,1.35138,2.78426,-0.0997195,0.00191356,0.0886152
504,43.5107,7.1128,6.82534,1.05904,0.090011,-0.0818398,0.0317097
505,81.533,3.60808,0.903339,-0.267418,0.0908351,0.095992,-0.0483213
506,60.7417,-2.51254,8.34657,-7.3144,0.0607473,0.0765564,0.0190366
507,14.4414,4.33602,2.98161,-1.15019,0.00257273,-0.0159679,0.018265
508,62.9543,6.82664,7.73907,4.92264,-0.0225399,-0.0352756,-0.0768393
509,57.0847,-5.227,0.737607,-5.23888,0.051053,-0.0543339,0.0499384
510,90.588,-9.15983,7.29362,8.9397,0.0677504,0.0178888,0.0921935
511,21.9952,-6.93358,-7.95287,4.65523,0.0855139,0.0974773,-0.0427813
512,59.0756,-9.50816,-9.37629,1.08656,0.0206677,-0.0523557,0.0622319
513,94.1884,-8.61124,7.1507,7.32108,0.0145602,0.040737,0.0872637
514,11.0624,-1.1454,-9.47364,-3.97034,0.0644883,0.0510399,-0.0287307
515,45.6602,4.70375,9.59574,2.24501,-0.00952835,0.0297801,-0.0169495
516,1.93467,-4.08051,-0.975105,6.7255,-0.098954,0.0303089,-0.0906675
517,75.9648,4.88628,-8.36664,5.87632,0.0627037,-0.0654446,-0.0404907
518,21.841,-7.26776,8.48198,3.53622,-0.0864454,0.0965701,-0.0981433
519,11.3468,-0.722042,-9.65023,-7.02792,-0.0620474,0.0061568,-0.0790853
520,26.6577,0.91949,6.20244,0.0104495,-0.0276182,0.0612384,-0.00240096
521,15.0902,-5.14174,5.24472,1.3099,0.0341423,-0.0221105,0.0851764
522,4.68919,-1.14521,-8.45406,-6.52993,-0.0120609,0.00724638,0.0366104
523,91.1865,1.83668,4.72559,-3.66066,-0.0674959,-0.0703089,0.0431665
524,45.7757,-2.60987,4.28016,-8.90549,-0.0843786,-0.0393875,0.0704755
525,32.8597,-5.37292,8.07516,-5.3987,-0.0587142,-0.0728089,0.0747248
526,96.0868,-7.56395,2.56101,-3.14568,-0.00373163,-0.0379907,0.0907865
527,52.8114,4.34769,-4.02992,9.41489,-0.0103919,0.0160791,-0.00788812
528,37.5642,0.197906,-3.00472,7.80517,-0.000643222,-0.0998295,0.0802218
529,85.3035,-7.54194,-0.517418,-1.10237,0.0242965,-0.0133124,-0.0130742
530,23.5316,-8.95215,2.14826,0.448096,0.00760131,-0.00373921,-0.0955246
531,64.2422,-6.53829,-6.00739,6.15432,-0.0223276,0.0957314,-0.00417919
532,77.0501,-1.42843,9.22147,-3.70916,-0.0658124,0.0042744,0.0496583
533,29.7255,-0.650357,-8.60078,-6.73036,0.0879807,0.0368909,-0.00849366
534,99.1372,-1.28162,-9.05721,8.4615,-0.0935831,-0.0535939,0.0633074
535,79.3545,4.71154,6.79395,-7.98164,-0.0483914,-0.0552118,-0.0865191
536,6.25326,-2.33809,-6.76146,1.81817,-0.0648985,-0.0894985,0.0423457
537,77.567,9.21069,-0.372579,0.0219268,-0.056826,-0.0431197,0.0418583
538,37.8111,-3.57032,-6.65891,-6.41904,-0.0412854,-0.0227195,-0.0566066
539,23.3457,0.985547,6.08721,5.5416,-0.0292478,0.0630377,-0.0964805
540,9.98712,3.93389,0.723641,-8.84959,0.00385342,0.0640705,-0.0118119
541,1.11927,-5.88392,-2.24776,1.79555,0.0441346,0.0200742,-0.0541427
542,71.138,-5.33193,5.32012,2.8412,-0.0183472,0.0435267,0.0587479
543,8.65119,-3.74239,3.60557,-7.34033,-0.0118118,-0.0635476,-0.0423668
544,99.9204,-1.77264,-5.79482,5.95282,-0.0863015,-0.0230531,0.0643602
545,37.0644,-6.23185,-5.87352,-4.19072,0.050519,-0.0638172,-0.0665663
546,38.9571,0.612803,-6.14145,-1.61156,-0.000262757,-0.0950094,-0.0510026
547,9.87006,-4.48356,-2.95544,-1.50209,-0.0519356,0.0330027,-0.0937585
548,46.6241,0.82278,1.0683,8.49595,0.0793464,0.0131201,-0.00983329
549,7.76589,9.39395,4.95128,6.66452,-0.0805862,-0.0436643,0.0022916
550,7.02756,-4.47399,-4.88567,-7.21664,0.0537876,-0.0410745,0.0792547
551,56.8453,-7.07096,-7.09897,5.85208,0.051515,0.0801615,-0.0350695
552,2.95916,-5.7544,-1.62081,-4.22183,-0.0388116,-0.0668664,-0.055044
553,31.5634,-5.25846,7.17457,-9.61243,0.0575914,-0.0960637,0.0276095
554,42.5379,5.95527,6.51236,6.50586,0.0965595,-0.0291489,-0.0332567
555,66.7917,-1.72237,0.222518,8.15621,-0.0336653,0.0366839,0.0800133
556,29.3526,3.51825,4.04454,7.1926,-0.0604353,-0.0484299,0.0287034
557,79.2959,2.07424,8.02976,-5.64743,-0.0507918,0.0289676,0.0431537
558,92.9597,-8.2121,-6.64451,-9.20786,-0.0430871,0.0557706,-0.0904052
559,32.2785,-0.855274,1.32946,-0.330187,-0.0841576,0.0811263,0.0674886
560,58.0113,-6.56565,9.67813,0.386165,-0.0818421,0.00292504,-0.0391055
561,67.5804,-1.3378,-6.79463,-8.98525,-0.0534041,0.0451908,0.00201824
562,64.3429,1.83785,-3.44137,-9.54922,-0.0558028,0.0862623,-0.0582049
563,40.1167,-2.11468,2.66016,2.86033,0.0576699,-0.00617539,0.0579512
564,31.3787,-0.848086,-4.18843,-5.24484,-0.0293799,-0.012985,0.098027
565,16.5789,5.11621,8.36128,6.06979,0.0286871,-0.0668269,-0.0494378
566,3.55971,5.95902,9.21821,-3.31379,0.0655998,0.0263186,-0.0781176
567,70.6566,1.36308,9.54277,-5.66042,-0.0274339,0.0525649,0.087824
568,67.1251,1.82078,-5.49277,8.62436,-0.0895669,0.0492567,-0.0858417
569,47.889,-2.49454,-1.11528,4.33283,-0.0352812,0.0926254,-0.0647941
570,13.9265,-1.74795,-4.69047,2.82574,0.0204519,0.0987367,0.0359127
571,74.6405,-4.24364,2.99428,-6.20376,0.0744731,-0.0352087,0.0309087
572,52.4348,7.27253,-0.899441,6.80488,0.0450318,-0.0734277,0.00608698
573,89.996,1.45786,3.81645,4.67398,0.0435201,0.0568977,0.0607587
574,69.2754,-5.16515,6.51217,-6.86471,0.0707425,0.076782,0.00770861
575,1.43557,-3.71191,7.94413,-7.84561,0.036146,-0.010409,0.0762655
576,33.2427,6.90324,-9.84971,-1.55751,0.0805898,0.0879615,-0.00334027
577,20.3193,-3.47647,2.67069,3.88389,0.0107347,0.0995619,0.00726266
578,63.0594,9.06645,-1.10436,1.43802,0.0382164,0.0324103,-0.0994831
579,12.6056,-8.96558,-1.78509,-1.94023,-0.0120234,0.0692137,0.076388
580,75.753,6.9788,2.92315,-2.93461,0.0637329,-0.00305197,0.0898486
581,21.1885,4.78944,4.10382,9.80517,-0.0631231,0.0169272,0.0755888
582,31.0986,-4.93818,9.85341,9.54948,-0.0962316,-0.0241407,0.0129332
583,12.6122,-4.75805,5.07958,-1.04177,0.0179617,-0.0580153,0.0389085
584,13.7517,-2.72105,-0.935185,-8.05904,0.0275832,-0.092438,-0.0353591
585,33.3002,-5.75666,-0.500311,-2.98604,-0.00876247,0.0308254,0.0200154
586,25.928,5.61965,5.82244,-7.55092,-0.011646,-0.0967065,-0.018654
587,69.1742,-6.6957,4.21617,-8.64614,-0.0748044,-0.0346938,-0.03658
588,6.90746,-3.13753,-4.00874,3.47588,-0.0894007,0.0335043,0.047338
589,26.6483,6.93112,-0.306622,-8.3793,-0.0776467,-0.0768562,0.0584117
590,83.2029,9.82498,2.34752,7.16932,-0.0257021,-0.0626054,-0.0881204
591,55.8086,1.36384,-6.39789,9.8011,-0.0374561,-0.0500483,0.0945686
592,44.1473,-3.96848,0.478522,-1.3263,-0.0581644,0.0289182,-0.0195444
593,67.6687,9.22491,9.48462,9.92684,0.0768478,0.0369909,-0.0945112
594,55.0943,6.81197,-1.88871,-6.28131,0.00069294,-0.026144,-0.010404
595,93.1836,7.82087,8.33766,5.65331,-0.0561715,0.0303082,0.0280246
596,76.3434,-5.01426,5.6415,3.86324,-0.0199143,-0.0911153,0.0765788
597,50.747,-7.26603,4.54919,-0.0362947,0.0968489,0.0552241,0.0710287
598,81.0912,-3.88156,7.62114,2.60674,-0.0112358,0.0740175,-0.0348758
599,38.9395,3.82471,-0.00189824,-1.52213,-0.011847,-0.0542121,0.0709905
600,76.8693,-1.78382,-9.86535,4.92965,0.0819284,0.0164384,-0.0694993
601,96.82,5.60487,8.13657,-0.284702,-0.0641736,0.0218925,0.00941881
602,70.5342,-3.53535,-0.480161,-3.82399,0.00597966,-0.0537359,-0.00839175
603,15.8508,-5.92984,-2.97411,7.0814,0.0107011,-0.0505228,-0.0169828
604,14.9303,-0.344686,6.68217,-1.83565,0.0957754,-0.0678624,0.0334552
605,81.3728,-7.13473,2.3306,-6.32209,0.0749929,0.0537508,0.0246153
606,69.5531,-7.66928,-9.36724,1.11633,0.0951156,-0.0998614,0.0493708
607,97.5379,-9.1107,4.08084,-8.22652,-0.0520839,-0.0915171,-0.0834729
608,70.1785,-5.31767,2.9932,2.13107,-0.0992553,0.0937336,-0.0939559
609,28.3035,-1.0043,-1.16323,9.68773,0.072163,0.0419648,-0.00154965
610,41.1977,-6.71219,9.85108,-8.09261,0.0314352,0.0131997,-0.0634576
611,2.0078,1.8191,0.208479,-9.25507,0.0914549,-0.0651456,0.0838791
612,1.2309,5.08217,-6.9328,-6.21937,0.0557942,-0.0861282,-0.0349418
613,88.2185,-3.41385,9.54974,-8.75628,0.0261741,0.07618,-0.0515086
614,9.897,-9.39879,0.55325,3.22818,-0.0711783,0.0575845,-0.0909637
615,91.4428,-6.17868,-2.82098,9.57055,0.0466135,0.0186652,0.0235297
616,74.059,5.17689,-2.45229,-5.44751,0.0140641,0.0148366,-0.0556665
617,84.1215,6.01284,7.18012,7.7069,0.0889142,0.0188916,0.0431623
618,40.2528,-6.83558,1.25392,-3.05065,0.0692122,0.0104183,-0.0804077
619,56.1688,4.91234,8.87046,-4.66864,0.0275337,-0.047734,-0.0207134
620,76.797,-8.07917,-2.44311,-1.44537,0.0520205,-0.0284393,-0.0538048
621,12.7239,3.67848,7.50771,-3.50116,0.0624012,0.0112346,-0.044687
622,49.8909,-0.998293,-3.17893,3.60991,-0.0866149,0.0371538,-0.0549139
623,90.1721,-2.59873,-1.28731,7.92034,0.0642159,0.0364195,0.0719232
624,37.3216,7.02161,3.22023,-2.29012,-0.0366149,-0.0910746,0.0878851
625,16.8267,8.61403,-4.41597,-3.36951,0.0141481,-0.018316,0.0704931
626,2.12716,-3.76513,-5.54219,-3.70263,-0.0894533,-0.0346076,0.0754503
627,18.4819,-9.39725,-3.85837,-9.52001,0.025581,0.0714468,0.0764087
628,42.3276,7.16681,-7.83636,-1.97288,0.014185,0.0722378,-0.0158699
629,19.4131,-8.73569,-3.36565,-1.96785,-0.0264616,0.0229317,0.056494
630,48.3141,-0.102565,-10.001,-1.47959,-0.0459359,-0.0647094,-0.0656329
631,23.8069,-9.32248,7.1173,-9.51616,0.0638599,0.0997194,0.0665025
632,19.1052,-0.272759,3.40703,-1.52042,0.0324941,0.0479257,0.095386
633,5.11647,8.77369,6.20053,-3.86024,-0.0425159,-0.00304225,0.0215975
634,18.4355,-7.54299,4.04625,-0.115649,-0.0795133,-0.0193201,-0.0793606
635,8.11413,9.12395,-5.64024,-4.97598,0.0153157,-0.0490418,-0.0738261
636,33.9901,2.05883,1.86347,2.06752,-0.0946728,0.0872962,-0.0758163
637,43.3377,-0.140491,-5.39911,-1.10422,0.094734,-0.0450152,0.0709733
638,57.3388,5.85042,-9.37776,0.345772,0.0593417,0.00802356,0.00468261
639,5.57032,1.29707,4.25708,0.508003,-0.0345316,0.0770841,0.0222689
640,69.1062,-6.22388,-0.892464,2.95087,-0.046994,0.0532854,-0.0438538
641,15.098,-9.97327,-6.36267,3.13646,-0.0180161,0.0580762,-0.0890927
642,59.3041,-5.72147,-6.30205,3.19294,-0.0637224,-0.0114056,-0.0222157
643,19.6279,5.41637,-9.5943,-4.5519,0.0558029,-0.056964,-0.0196973
644,3.63865,-3.98581,4.63867,-4.35172,0.0687095,0.00545104,0.0990329
645,73.2141,-0.74847,-7.75387,0.296112,0.0774568,-0.00289966,-0.0771722
646,48.6742,-4.48706,-2.11442,7.39398,-0.0775262,-0.0478862,0.0781443
647,54.7132,-8.04874,-1.52407,-2.64901,-0.0227411,0.0777598,0.0851189
648,90.1543,-2.78142,-5.71659,-0.708626,-0.0887788,0.0782608,0.0568057
649,80.5426,-5.59492,-1.24463,-4.35848,0.0924474,-0.0840073,0.0430275
650,22.145,2.94738,4.5535,-8.94513,0.0235145,0.094727,-0.0752515
651,36.2985,-7.19769,9.43555,8.91287,0.0239327,-0.0694949,-0.0244343
652,69.7283,-3.09842,-5.71131,9.32768,-0.0145225,-0.0662809,-0.00534138
