id,mass,x,y,z,vx,vy,vz
122,76.5357,7.32386,2.59426,7.22964,0.0352311,0.0259874,-0.0197307
123,91.5556,-1.72239,0.159606,9.79856,0.0135566,0.0519877,-0.0843946
124,2.46929,6.10917,-9.72543,7.46548,0.0950983,-0.0484933,-0.0790997
125,57.8699,0.827639,-1.47936,9.03354,0.0215591,-0.0309052,0.0416661
126,42.914,-4.36969,7.22911,-5.3862,0.0486194,0.0653087,0.080593
127,78.7715,7.35531,-9.39273,-9.14753,-0.0552956,-0.0858809,0.0718342
128,57.1281,-6.52686,-6.26012,-3.04236,-0.0831615,0.0552181,0.0225608
129,11.2884,0.172742,7.46385,8.33571,0.0372965,0.0400827,0.0944671
130,5.84068,8.65545,-6.25771,9.11572,0.0296266,0.00550566,0.0435632
131,19.3884,-9.77087,5.55039,-7.42063,-0.0778617,-0.0654176,-0.0243957
132,82.4667,-1.28569,-0.146898,7.00667,0.0426964,-0.0784974,-0.0443921
133,62.0235,-6.43704,6.69951,-3.63909,-0.0675946,0.0578178,-0.0267825
134,65.3353,3.2962,5.34936,-9.28811,0.0537515,-0.0488614,0.0972289
135,97.7152,-7.71299,-5.85854,7.84025,0.00442465,-0.0343849,0.00510152
136,10.4508,-3.15287,-2.51706,8.49246,-0.0844098,-0.0953936,0.0132402
137,37.3013,-2.36836,-1.195,-2.61387,0.0519382,0.0341024,0.0576336
138,58.6591,-3.14558,-9.58539,0.306703,0.0207932,0.0523863,-0.0652744
139,32.3241,-1.16506,4.46298,-5.2746,0.0715288,0.0389309,0.0590811
140,60.2011,3.08479,6.40007,7.17897,0.0949477,0.0793878,-0.0658981
141,46.4876,-7.16056,4.37399,-2.24394,0.0360743,-0.0615635,0.0394895
142,55.5053,-7.23602,5.44407,2.74196,-0.0799339,-0.0632689,0.0974019
143,86.0084,8.4812,5.83016,2.08137,-0.00874675,-0.0458741,-0.026227
144,96.8753,-5.99366,-1.48185,-6.61738,0.0795227,0.0535052,-0.0754042
145,37.0141,0.640891,5.15602,1.30441,-0.0271289,0.0471599,-0.0761281
146,16.04,-0.357499,9.59075,-8.67015,0.00707005,0.07714,-0.0754536
147,81.7329,1.17044,-3.75427,-7.3862,-0.05455,-0.0378838,0.0518255
148,44.276,-4.09149,-0.322167,-1.01441,0.0623783,0.0230193,0.0413972
149,26.57,6.82811,-2.99091,1.46042,0.0342348,-0.0500484,0.0416982
150,51.5591,-6.45475,2.57564,-4.72969,0.0940193,-0.0151372,0.0730774
151,18.8994,-8.6201,-2.66144,9.40985,0.0451735,0.0544676,-0.0486499
152,19.1898,-5.03141,0.766339,6.39227,0.0257548,-0.0200225,0.00279732
153,22.6101,-6.71431,0.153942,0.775402,0.0703721,-0.0658196,0.0942576
154,29.2588,2.52026,-8.39575,-0.83313,0.0717593,0.0808401,0.0652492
155,27.1941,-6.1837,3.00015,-3.97474,0.0585443,0.0555246,-0.0740223
156,7.80261,3.70867,9.63623,-6.90954,0.0628185,0.0303538,-0.0684908
157,2.62255,-6.45065,7.89236,2.21426,0.023788,-0.0592788,-0.0364761
158,76.7617,-1.58902,8.5846,6.59751,-0.0743809,0.0373396,-0.052582
159,68.9531,1.76957,6.40511,5.46775,-0.0521506,0.055743,0.0693603
160,81.7913,-6.8563,5.02322,2.63338,0.0910418,0.02789,-0.0394942
161,74.4848,-9.2636,9.33424,4.43579,-0.0178402,0.0541758,-0.00194652
162,81.8809,-3.51555,8.94685,0.45938,0.0606529,0.0557115,-0.0165312
163,89.8535,1.72785,5.40209,7.23663,-0.0229765,-0.0526608,-0.0680202
164,65.4255,-0.678561,3.83102,1.05345,0.0853123,0.0165585,0.0135121
165,7.67187,9.07951,-0.292671,4.05532,-0.0392475,0.0938518,-0.0542361
166,86.5654,9.48874,5.91689,3.60911,-0.0637554,0.0379754,0.0172616
167,75.0301,3.46556,7.4597,-6.60562,0.0856354,-0.0209444,0.0952777
168,22.3713,-2.83895,9.906,8.98554,-0.0183292,-0.0337459,0.044995
169,80.2724,8.3209,-0.424262,-8.04206,0.0261213,-0.0475105,0.0512867
170,20.5679,4.2851,-8.90502,-8.29951,0.0120689,0.00802108,0.0620444
171,97.0694,6.9428,1.47066,8.46373,-0.0084536,-0.0930457,0.0913835
172,47.5484,9.17365,3.90369,1.59501,0.0219295,-0.0935467,-0.0140821
173,6.52222,0.449399,-4.93116,-4.60772,0.0536498,-0.0626334,0.046779
174,63.1195,5.3291,2.12799,2.48175,-0.0797984,0.00622775,-0.0947963
175,27.0872,-8.18198,-8.18393,8.0728,0.0443292,0.0868473,-0.0941379
176,58.4798,4.23488,2.27735,-5.13059,-0.0809117,-0.00579568,-0.0405938
177,22.5483,-9.90471,9.39705,-4.99066,-0.0634211,0.0317488,-0.066601
178,21.9754,-0.591983,4.13747,2.06707,0.0625466,-0.0140764,0.02437
179,19.4839,-3.7297,-3.799,5.15161,-0.0839559,0.0631036,-0.0636009
180,98.8592,1.89082,1.5304,-9.90524,-0.091598,0.0817996,0.0602601
181,51.1819,-6.68764,-7.431,-6.24297,-0.0811859,0.000715739,0.0777902
182,78.1021,-3.5653,7.92672,-1.34186,-0.0544435,0.0902944,0.0113876
183,97.4063,6.92379,-3.53497,6.97571,0.0887269,0.0434483,-0.0210132
184,80.5117,-6.57727,-1.20093,6.7123,-0.0192026,-0.0519207,-0.0434962
185,17.9344,9.03776,9.61849,2.16046,0.0714075,-0.099542,0.00672004
186,7.42749,-0.751791,-7.90927,4.27143,0.0463091,-0.0939251,-0.0235924
187,16.1826,-3.48625,-1.98794,-4.00159,-0.0662092,-0.0136552,-0.0450628
188,92.2157,-9.79727,-0.966554,-5.83463,-0.0627048,-0.00297128,-0.0670623
189,91.0462,4.16658,2.02808,7.648,-0.0386733,-0.0392324,-0.0173672
190,16.1144,-7.30757,1.87526,-0.74494,-0.0510986,0.0981711,0.0878623
191,85.5648,3.71939,-6.47406,-3.00413,-0.0295722,-0.080806,0.0168695
192,52.9053,4.95778,-3.06684,2.00547,-0.0904478,0.0972915,0.00133296
193,86.7252,-8.83029,-6.09273,2.53415,-0.0309358,-0.0485832,-0.0256713
194,8.75318,6.49282,5.51433,-0.684527,0.0778822,0.0919742,0.0603289
195,65.6062,3.08672,3.1743,-1.64217,-0.041631,-0.0589094,0.0297905
196,71.1764,1.01491,6.75749,2.33076,-0.0755283,0.05756,0.0785017
197,60.2621,-2.94483,-9.26494,-4.09659,-0.0121691,-0.0123128,-0.0602718
198,80.963,9.96521,-1.86157,-1.44005,0.0795302,-0.0707205,0.0134691
199,79.1935,-7.6223,7.29852,-8.3361,0.0667356,-0.0953171,0.0198955
200,76.9847,-5.23723,6.63183,1.40498,-0.083661,0.0702174,-0.0203203
201,94.9848,8.62242,1.39056,-7.32263,-0.0721843,-0.0281388,-0.0377422
202,18.5005,4.68835,-8.44392,2.49451,0.070211,-0.0557791,-0.0377348
203,33.9513,9.40947,-0.936047,-2.72792,-0.033821,0.0766858,-0.0995295
204,33.8079,7.93292,-9.96982,4.37598,-0.00633213,-0.0525737,-0.00965071
205,32.6921,7.35685,3.68638,1.38151,-0.042723,-0.022825,-0.0504953
206,11.89,3.21383,-1.63189,9.68297,-0.0349729,0.0877498,0.0101138
207,45.5629,-6.48518,-9.95847,-5.08103,-0.0562923,-0.0255772,-0.0533203
208,79.4665,9.66318,-8.23524,6.12491,-0.00732979,-0.011479,0.0459221
209,84.6982,-7.83747,-4.00849,2.69043,-0.0641467,0.0970608,-0.0324569
210,51.8657,-0.217089,3.33114,-0.532724,0.00251255,-0.0202302,0.0890189
211,35.5074,-1.73774,-1.60915,-7.98107,-0.0746829,-0.0139242,0.0135031
212,82.9301,4.69742,-2.30994,-9.86648,-0.091299,0.0176334,-0.0429508
213,80.7468,-8.57326,-2.97137,-8.66072,-0.00669751,0.0147918,-0.0641214
214,53.7449,-3.74139,-1.32273,-5.1974,-0.0690132,-0.0260561,-0.0631752
215,78.5532,4.51054,-2.93942,-3.96496,0.0679634,-0.00789634,-0.09469
216,7.21537,-0.548828,2.31629,-9.245,-0.0106442,-0.0870604,-0.0231591
217,42.8222,7.14576,-4.51227,8.69634,0.0995782,-0.0426847,-0.0117191
218,96.4571,-7.16513,3.46888,5.94818,-0.0420948,0.033655,0.00348143
219,40.4627,-6.10933,7.90281,-8.00399,-0.0596663,0.0151908,0.0462554
220,9.25009,-0.105782,-7.2486,-9.89384,0.0243971,-0.0546918,0.0609904
221,55.3229,-2.93999,1.11089,8.24627,-0.0399034,-0.0815125,-0.0818153
222,78.6366,-7.29122,5.97213,7.34714,-0.0192694,0.0443016,0.0861369
223,15.5042,1.18609,-9.43172,0.878133,-0.0314531,0.0804136,-0.0350787
224,12.5318,-0.339414,-2.09491,0.325569,-0.0552707,-0.0765367,0.00218534
225,19.042,4.28628,8.61307,9.85622,-0.00465076,0.0615945,-0.0274733
226,24.7301,-9.5698,0.840337,8.97341,0.0683398,-0.0875408,0.077436
227,43.4291,4.70372,-4.38355,-2.77249,0.0773894,-0.0757899,0.0163447
228,93.1603,2.04989,-5.79176,-7.03052,0.0431771,0.0807857,0.0816907
229,39.3224,-9.33871,5.37081,4.48552,-0.0571964,-0.0753519,0.0304578
230,47.4938,1.76285,4.65842,-1.4892,0.0687163,0.0234848,0.0756866
231,31.7754,1.6816,2.84615,-6.39681,-0.0303285,-0.018411,-0.00790139
232,82.6015,0.558797,-7.73305,-8.46756,-0.0534834,-0.00780531,0.0952277
233,20.8677,-5.2475,9.08242,8.03698,0.0927988,0.0521935,0.0407632
234,81.5458,3.7344,7.13707,-6.64731,-0.0319971,-0.0694635,0.0657092
235,72.0508,-2.95663,8.0185,-4.2965,0.0570532,0.0228401,0.0686381
236,80.5409,4.37598,-9.23389,2.92816,0.0817044,-0.0526591,-0.0821825
237,76.8943,4.44578,4.45961,8.06642,0.030916,0.0178897,0.0198784
238,65.7172,-5.41156,1.74944,9.85399,-0.0533588,0.0401142,0.0368261
239,42.2907,-7.9798,-6.40674,-9.72959,-0.000295609,0.032862,0.060332
240,67.4247,8.59623,-2.50058,-6.87166,-0.0984882,0.016785,0.0930651
241,94.6884,6.96258,-5.14422,-7.36581,-0.00121232,-0.0499464,-0.00565515
242,9.10631,-0.801595,-9.62936,-3.40821,-0.0405181,0.0092416,-0.0600031
243,90.3395,4.55634,6.2441,9.90182,0.0367815,0.0937402,-0.0159827
244,88.7924,-9.04866,-5.55291,-9.53482,0.0621809,-0.0418401,-0.0036555
245,6.85255,8.60323,-0.805869,3.88712,-0.0298402,0.0756385,0.0936279
246,4.24877,7.22953,4.8398,3.25488,0.0889984,-0.0322282,0.0785328
247,45.623,2.52198,-6.47837,5.79134,-0.0113052,0.0204816,0.00824034
248,8.2463,-6.00281,-8.56421,-0.610038,0.026859,-0.0633552,-0.0647389
249,16.5507,4.17489,-6.08039,7.5444,0.0830908,0.0315837,-0.0867582
250,68.7642,3.09557,9.02687,9.7806,0.0909357,0.0606104,-0.0447573
251,55.8579,-4.55355,2.18804,2.76176,-0.0394044,0.0320497,0.0312176
252,27.5806,-7.48996,-4.4228,3.6236,-0.0950635,0.00288387,0.0190573
253,10.0555,6.40115,-7.89093,5.3293,-0.0676249,-0.0195251,0.0232123
254,27.5306,4.92713,-7.65949,0.268187,0.000394224,0.0318075,0.0379418
255,18.9039,2.74843,-5.89687,-6.40149,-0.0881004,-0.0884267,-0.00614753
256,66.4685,-4.07719,-0.195558,0.0713605,0.0865411,-0.050776,0.0380397
257,85.4067,-3.51354,-3.39845,-3.04505,-0.043616,0.0093509,-0.0291937
258,53.5009,5.476,2.46617,7.92904,-0.0628993,0.0222915,0.020932
259,91.2526,0.0517507,-0.644014,4.51456,-0.0409571,-0.0403355,0.0531562
260,93.7247,-8.45626,-8.60331,3.80825,-0.0984862,-0.000424086,0.0411258
261,93.1289,8.95772,9.4641,-8.6739,0.036791,0.0591814,0.0900193
262,4.80463,-5.02438,6.13489,-5.63987,0.0435332,0.0863108,-0.0748684
263,98.881,-1.02014,8.06519,5.89684,0.0974287,-0.00785684,0.0194071
264,26.1841,-4.23556,8.5862,-9.24227,-0.0185279,-0.0447166,0.0580365
265,83.4559,9.38703,5.54037,3.88562,0.0797986,0.0186653,-0.072977
266,99.7157,5.15687,-0.967242,-0.255265,0.00456747,0.0737645,-0.0250197
267,58.2021,-1.17827,-9.06622,9.17959,-0.0867177,-0.0736727,-0.0973235
268,8.25494,3.51638,9.2639,8.10691,0.0259366,-0.0771732,-0.00820177
269,66.8845,0.262262,-5.91543,6.95104,-0.0877858,0.00765576,-0.0101167
270,50.655,2.76029,6.1799,2.53638,0.0650735,0.0877317,-0.0644881
271,56.3467,2.4426,0.816024,2.83451,0.0148868,0.0103296,-0.0377721
272,62.1029,4.8828,-0.0462665,-6.96695,-0.0702112,0.098263,-0.00561525
273,45.5464,9.89805,-2.76494,6.66933,-0.0863905,-0.0651468,-0.00217029
274,60.6028,3.82002,0.316091,1.54944,-0.00118784,-0.0367171,0.0852217
275,95.8314,-3.7294,9.21829,-5.17628,-0.0480123,0.0323097,-0.00128892
276,1.50175,-7.35317,7.20791,6.7797,0.0975665,-0.00945181,0.0767388
277,48.5854,-3.19075,-4.60287,-2.70317,-0.0251561,0.0400341,0.0541688
278,66.2836,4.54717,-1.90895,5.24325,0.0492594,0.0533951,0.00403741
279,41.2,-4.37408,1.6154,6.51036,0.0411593,-0.0584739,-0.0376541
280,59.2911,5.98992,7.45713,3.90499,0.0131861,0.0620924,0.0985786
281,29.9984,-0.240614,1.68888,3.01515,0.0863611,-0.065722,0.0986443
282,70.3389,2.53966,-9.69303,-5.10251,-0.00110453,-0.0192629,0.063972
283,89.9168,5.68892,7.90566,-1.59805,0.0150112,0.0631457,-0.0152225
284,18.9983,-3.88496,-3.92669,-5.8198,-0.0612025,-0.0670703,0.0544655
285,62.3473,5.16975,-5.41581,-8.48198,-0.0872318,0.0675099,0.0405046
286,36.3303,-6.98276,-6.53165,7.07884,-0.0509739,0.0569516,0.0454883
287,81.592,7.04975,-8.05992,-9.86045,0.0858294,-0.0368584,0.0995282
288,97.8362,6.42732,6.83453,2.6868,0.0366559,-0.0988129,-0.0703673
289,49.5514,3.44716,-1.14376,-9.38207,0.0202206,0.0592348,0.0718345
290,65.5508,7.4084,-7.40664,-9.18587,0.0288152,0.0592239,-0.0337154
291,56.021,9.52047,-6.00674,7.63834,-0.0421973,-0.0502703,0.0713281
292,53.2058,1.95517,-4.74676,-8.35675,0.0223643,-0.0674904,-0.0855348
293,51.9875,-0.187307,-2.03347,2.09897,0.0315055,0.0817499,0.0245592
294,58.9191,5.77954,7.66802,4.6491,0.0423335,0.058564,-0.0909703
295,73.3923,-7.67679,7.71453,9.27,-0.0488027,0.0604992,0.0656754
296,71.6675,-0.829612,8.26022,-1.63189,-0.0287728,-0.0857827,-0.080206
297,51.4949,-5.53819,-6.03697,3.53923,0.0708875,-0.0455757,0.0953525
298,54.71,-5.8926,-0.0755582,1.1055,-0.00649853,0.0176993,-0.0999756
299,8.3774,9.20189,4.98173,-5.28189,0.0394251,0.0133606,0.0740288
300,57.2886,9.75566,-8.55038,4.89316,-0.0840933,0.0558244,0.0238548
